id;active;name;categories;price;tax_rules_ID;wholesale_price;on_sale;discount_amount;discount_percent;discount_from;discount_to;reference;supplier_reference;supplier;manufacturer;EAN13;UPC;ecotax;width;height;depth;weight;quantity;minimal_quantity;visibility;additional_shipping_cost;unity;unit_price;short_description;description;tags;meta_title;meta_keywords;meta_description;url_rewrite;text_when_in_stock;text_when_backorder_allowed;available_for_order;product_available_date;product_creation_date;show_price;image_urls;delete_existing_images;feature;available_online_only;condition_;customizable;uploadable;text_fields;out_of_stock;shop_id;advanced_stock_management;depends_on_stock;warehouse
42;1;"ASTRON 600 MN";7,40;100.826446;1;;0;NULL;NULL;;;;;;22;;;;;;;;2;1;;;;;;"<p>Carcasa externa de composite de fibras.Relleno protector multidensidad.<br /> Cierre rapido micrometrico.Pantalla 3 D homologada (antivaho ). Equipamiento de serie:<br /> Ventilaci&oacute;n frontal, protecci&oacute;n nasal. Interior extra&iacute;ble y lavable.</p>";ciudad,carretera,;"ASTRON 600 MN";;;;"En stock";"Bajo pedido";1;2009-02-03;2009-02-03;1;http://bubumotos.com/data/producto/grande/1382976317_astron-600-mb.jpg,http://bubumotos.com/data/producto/grande/astron_600_mn.jpg,http://bubumotos.com/data/producto/grande/astron_600_gn.jpg;1;;0;;0;0;0;0;1;0;0;0
632;1;"ASTRON JR BL";36,40;88.429752;1;;0;NULL;NULL;;;;;;22;;;;;;;;8;1;;;;;;"<p>Casco de ni&ntilde;o fabricado por NZI, con calota de fibra de vidrio, cierre micrometrico. Relleno protector multidensidad. Ventilaci&oacute;n frontal.<br /> &nbsp;</p>";carretera,;"ASTRON JR BL";;;;"En stock";"Bajo pedido";1;2011-10-21;2011-10-21;1;http://bubumotos.com/data/producto/grande/ASTRON-600-MB.jpg,http://bubumotos.com/data/producto/grande/ASTRON-600-MB-back-view.jpg;1;;0;;0;0;0;0;1;0;0;0
1369;1;"ASTRON 600 JR GRS RO";47;88.429752;1;;0;NULL;NULL;;;;;;22;;;;;;;;2;1;;;;;;"<p>Casco de ni&ntilde;o fabricado por NZI, con calota de fibra de vidrio, cierre micrometrico. Relleno protector multidensidad. Ventilaci&oacute;n frontal. Rosa mate.</p>";ciudad,carretera,;"ASTRON 600 JR GRS RO";;;;"En stock";"Bajo pedido";1;2013-05-16;2013-05-16;1;http://bubumotos.com/data/producto/grande/1368714927_astron-600-jr-grs.jpg;1;;0;;0;0;0;0;1;0;0;0
