product_id;attribute;value;quantity
1608;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
1608;"Talla Cascos:select:0,Color:color:1";XL:0,TITANIUM:1;0
1608;"Talla Cascos:select:0,Color:color:1";2XL:0,GRIS:1;0
1608;"Talla Cascos:select:0,Color:color:1";2XL:0,BLANCO:1;0
1608;"Talla Cascos:select:0,Color:color:1";"2XL:0,NEGRO MATE:1";0
1608;"Talla Cascos:select:0,Color:color:1";"2XL:0,NEGRO BRILLO:1";0
1608;"Talla Cascos:select:0,Color:color:1";2XL:0,TITANIUM:1;0
1609;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO/GRIS:1;0
1609;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,NEGRO/GRIS:1;-1
1609;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO/GRIS:1;0
1609;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,NEGRO/GRIS:1;-1
1610;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";0
1610;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";0
1611;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,NEGRO:1;1
1611;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1611;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;1
1611;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,NEGRO:1;1
1611;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1611;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;1
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,BLANCO:1";0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,BLANCO:1";-1
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,BLANCO:1";0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";4XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XXS:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,BLANCO:1";0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,BLANCO:1";-1
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,BLANCO:1";0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";4XL:0,BLANCO:1;0
1612;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XXS:0,BLANCO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,NEGRO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,NEGRO:1;1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,NEGRO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";4XL:0,NEGRO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XXS:0,NEGRO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,NEGRO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,NEGRO:1;1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;1
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,NEGRO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";4XL:0,NEGRO:1;0
1613;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XXS:0,NEGRO:1;0
1614;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";0
1614;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";0
1614;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1614;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";0
1614;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";0
1614;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,VERDE:1;0
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,VERDE:1";0
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,VERDE:1";0
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,VERDE:1";0
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,VERDE:1;0
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,VERDE:1";0
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,VERDE:1";0
1615;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,VERDE:1";0
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,ROSA:1;0
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,ROSA:1";0
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,ROSA:1";1
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,ROSA:1";0
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,ROSA:1;1
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,ROSA:1;1
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,ROSA:1;0
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,ROSA:1";0
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,ROSA:1";1
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,ROSA:1";0
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,ROSA:1;1
1616;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,ROSA:1;1
1617;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO/BLANCO:1;0
1618;"Talla Pantalones:select:0,Color:color:1";M:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";L:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";XL:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";2XL:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";3XL:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";M:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";L:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";XL:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";2XL:0,NEGRO:1;1
1618;"Talla Pantalones:select:0,Color:color:1";3XL:0,NEGRO:1;1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";0
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,NEGRO:1;1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,NEGRO:1;0
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";0
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,NEGRO:1;1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;1
1626;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";3XL:0,NEGRO:1;0
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO/AMARILLO FLUOR:1";0
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO/AMARILLO FLUOR:1";1
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO/AMARILLO FLUOR:1";3
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"XL:0,NEGRO/AMARILLO FLUOR:1";1
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"2XL:0,NEGRO/AMARILLO FLUOR:1";0
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"3XL:0,NEGRO/AMARILLO FLUOR:1";1
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO/AMARILLO FLUOR:1";0
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO/AMARILLO FLUOR:1";1
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO/AMARILLO FLUOR:1";3
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"XL:0,NEGRO/AMARILLO FLUOR:1";1
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"2XL:0,NEGRO/AMARILLO FLUOR:1";0
1627;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"3XL:0,NEGRO/AMARILLO FLUOR:1";1
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,GRIS:1;0
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,GRIS:1";0
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,GRIS:1";0
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,GRIS:1";2
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,GRIS:1;1
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,GRIS:1;1
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XS:0,GRIS:1;0
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,GRIS:1";0
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,GRIS:1";0
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,GRIS:1";2
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,GRIS:1;1
1628;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,GRIS:1;1
1629;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;0
1629;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;0
1630;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;3
1630;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;3
1632;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;0
1632;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;0
1633;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"2XL:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO MATE:1";0
1633;"Talla Cascos:select:0,Color:color:1";"2XL:0,NEGRO MATE:1";0
1634;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
1634;"Talla Cascos:select:0,Color:color:1";L:0,*:1;0
1635;"Talla Cascos:select:0,Color:color:1";S:0,ROSA:1;0
1635;"Talla Cascos:select:0,Color:color:1";S:0,ROSA:1;0
1636;"Talla Unico:select:0,Color:color:1";UNICO:0,ROJO:1;0
1636;"Talla Unico:select:0,Color:color:1";UNICO:0,ROJO:1;0
1637;"Talla Tallaje Fajas :select:0,Color:color:1";S/M:0,NEGRO:1;1
1637;"Talla Tallaje Fajas :select:0,Color:color:1";L/XL:0,NEGRO:1;2
1637;"Talla Tallaje Fajas :select:0,Color:color:1";2XL/3XL:0,NEGRO:1;1
1637;"Talla Tallaje Fajas :select:0,Color:color:1";S/M:0,NEGRO:1;1
1637;"Talla Tallaje Fajas :select:0,Color:color:1";L/XL:0,NEGRO:1;2
1637;"Talla Tallaje Fajas :select:0,Color:color:1";2XL/3XL:0,NEGRO:1;1
1638;"Talla Botas Alpinestars:select:0,Color:color:1";44:0,NEGRO:1;0
1638;"Talla Botas Alpinestars:select:0,Color:color:1";44:0,NEGRO:1;0
1639;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
1639;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;-1
1639;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
1639;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
1639;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;-1
1639;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
1640;"Talla Cascos:select:0,Color:color:1";S:0,ROJO:1;0
1640;"Talla Cascos:select:0,Color:color:1";M:0,ROJO:1;0
1640;"Talla Cascos:select:0,Color:color:1";L:0,ROJO:1;0
1640;"Talla Cascos:select:0,Color:color:1";S:0,ROJO:1;0
1640;"Talla Cascos:select:0,Color:color:1";M:0,ROJO:1;0
1640;"Talla Cascos:select:0,Color:color:1";L:0,ROJO:1;0
1641;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;0
1641;"Talla Unico:select:0,Color:color:1";UNICO:0,TRANSPARENTE:1;0
1642;"Talla Unico:select:0,Color:color:1";UNICO:0,NEGRO:1;0
1642;"Talla Unico:select:0,Color:color:1";UNICO:0,NEGRO:1;0
1644;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";0
1644;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
1645;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";1
1645;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
1645;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
1645;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";"XS:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";S:0,BLANCO:1;1
1645;"Talla Cascos:select:0,Color:color:1";"S:0,NEGRO BRILLO:1";1
1645;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO:1;0
1645;"Talla Cascos:select:0,Color:color:1";"M:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO:1;0
1645;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO BRILLO:1";0
1645;"Talla Cascos:select:0,Color:color:1";"XL:0,NEGRO BRILLO:1";0
1646;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,ROSA:1";0
1646;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,ROSA:1";0
1648;"Talla Unico:select:0,Color:color:1";UNICO:0,NEGRO:1;0
1648;"Talla Unico:select:0,Color:color:1";UNICO:0,NEGRO:1;0
1650;"Talla Botas Alpinestars:select:0,Color:color:1";43:0,NEGRO/ROJO:1;0
1650;"Talla Botas Alpinestars:select:0,Color:color:1";43:0,NEGRO/ROJO:1;0
1657;"Talla Cascos:select:0,Color:color:1";M:0,AZUL:1;0
1657;"Talla Cascos:select:0,Color:color:1";M:0,AZUL:1;0
1658;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
1658;"Talla Cascos:select:0,Color:color:1";"L:0,NEGRO MATE:1";0
1659;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO/NEGRO:1;3
1659;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO/NEGRO:1;2
1659;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO/NEGRO:1;1
1659;"Talla Cascos:select:0,Color:color:1";M:0,BLANCO/NEGRO:1;3
1659;"Talla Cascos:select:0,Color:color:1";L:0,BLANCO/NEGRO:1;2
1659;"Talla Cascos:select:0,Color:color:1";XL:0,BLANCO/NEGRO:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO/GRIS:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO/GRIS:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";46/36:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";46/36:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";48/38:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";48/38:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";50/40:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";50/40:0,NEGRO/GRIS:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";52/42:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";52/42:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";54/44:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";54/44:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";56/46:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";56/46:0,NEGRO/GRIS:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO/GRIS:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO/GRIS:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";46/36:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";46/36:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";48/38:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";48/38:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";50/40:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";50/40:0,NEGRO/GRIS:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";52/42:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";52/42:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";54/44:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";54/44:0,NEGRO/GRIS:1;1
1660;"Talla Pantalones EU/US:select:0,Color:color:1";56/46:0,NEGRO:1;0
1660;"Talla Pantalones EU/US:select:0,Color:color:1";56/46:0,NEGRO/GRIS:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,ROJO:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,NEGRO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,ROJO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,NEGRO:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,ROJO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,ROJO:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,ROJO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,ROJO:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";36/26:0,NEGRO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,ROJO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";38/28:0,NEGRO:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,ROJO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";40/30:0,NEGRO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,ROJO:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";42/32:0,NEGRO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,ROJO:1;1
1661;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,AZUL:1;0
1661;"Talla Pantalones EU/US:select:0,Color:color:1";44/34:0,NEGRO:1;1
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";0
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";1
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,NEGRO:1;2
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;2
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";0
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";1
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";1
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,NEGRO:1;2
1662;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,NEGRO:1;2
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,ROJO:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,AZUL:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"04 S:0,NEGRO:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,ROJO:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,AZUL:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"05 M:0,NEGRO:1";1
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,ROJO:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,AZUL:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";"06 L:0,NEGRO:1";0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,ROJO:1;1
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,AZUL:1;0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";XL:0,NEGRO:1;0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,ROJO:1;0
1663;"Talla Chaquetas, Petos, Guantes:select:0,Color:color:1";2XL:0,AZUL:1;0
